pk;key;id;artist;title;category;genre;cdextra;year
105187;5449;a30e820b;Trend Sounds;Trend Sounds;rock;;;
105188;5450;a30e870c;Big Figures;Game Tight: Volume 1;rock;Rap;\nYEAR: 2000  ID3G:  15;2000
105189;5451;a30e9e0d;VARIOUS;OFF ROAD TRACKS SPEZIAL  vol.50;rock;Metal;;2001
105190;5452;a30eb10c;Forever Changed;Drifting into Amazing;rock;Rock;YEAR: 2002 ID3G: 17;2002
105191;5453;a30eb40d;Bon Jovi;Crush;rock;Rock;YEAR: 2000;2000
105192;5454;a30ec10e;Overbass;Libertad;rock;AlternRock;YEAR: 1999 ID3G: 40;1999
105193;5455;a30ed90d;Still Under The Limit;Still Under The Limit;rock;Rock;\nYEAR: 2000  ID3G:  17;2000
105195;5456;a30eee0c;Texas Chopped;111 Coast Game Vol 1;rock;Rap;ID3G:  15;
105196;5457;a30efa0e;revival;vol3 cd2;rock;Techno;YEAR: 2003;2003
105197;5458;a30f030c;Soulhat;Good To Be Gone;rock;;;
105198;5459;a30f170c;Jimi Hendrix;Gypsy Sun And Rainbows (Disc 2);rock;;;
105199;5460;a30f390e;Aborym;With No Human Intervention;rock;Black Metal;;2002
105200;5461;a30f410c;Pantera;Hellbound 4;rock;;;
105201;5462;a30f540c;Toby Emerson;Phuture;rock;Techno;YEAR: 2003 ID3G: 18;2003
105202;5463;a30f540d;Alice In Chains;Little Red Rooster;rock;Alt. Rock;;1993
105203;5464;a30f560c;The Sisters Of Mercy;Some Boys Wander By Mistake - Rel.1;rock;;Cover red w/ black MR logo;
105204;5465;a30f7b0c;Various;Techno Explosion CD1;rock;Techno;YEAR: 1997 ID3G: 18;1997
105205;5466;a30f810c;Extreme;Waiting For The Punchline;rock;Hard Rock;YEAR: 1995;1995
105206;5467;a30f8a0c;Megan Metcalfe;Megan Metcalfe;rock;;;
105207;5468;a30f8f3e;De Driestar;Ook Uit De Mond Der Kinderen (2 - 1);rock;Other;;
105208;5469;a30fa40c;Pearl Jam;Paris2;rock;rock;;2000
105209;5470;a30fa60d;Kansas;Down the Road (bootleg);rock;;Oh Boy 1-9120 (bootleg)\nTracks 1-10 Tower Theatre, Philad;
105211;5471;a30fde0d;N.E.R.D.;Fly or Die;rock;Hip-Hop;YEAR: 2004;2004
105212;5472;a30fdf0d;White Lion;The Best Of White Lion;rock;Metal;YEAR: 1992;1992
105213;5473;a30ff50e;Slipknot;Iowa;rock;Metal;;2001
105214;5474;a310120c;SAVATAGE;Streets - A Rock Opera;rock;Hard Rock;YEAR: 1991;1991
105215;5475;a310200c;Peter Maffay;Tabaluga und das verschenkte Glück;rock;Pop;;2002
105216;5476;a310271a;El otro yo;Contagiandose la alegria del otro;rock;;;
105217;5477;a3106d0e;Gary Numan;Desire;rock;Alternative;;2001
105218;5478;a310700e;Zebra Head;Playmate of the Year;rock;;;
105219;5479;a310760c;Phil Collins;Megamix;rock;;MP3-Dateien;
105220;5480;a310771a;Sonny Thomson;The EP Collection;rock;;;
105221;5481;a3108c0c;White Zombie;Black Plague;rock;Heavy Metal;YEAR: 1995;1995
105222;5482;a310900d;Patti Smith;Land (1975 - 2002) Disc 2;rock;Rock;;
105223;5483;a310910e;Rough Silk;Wheels of Time CD1;rock;Metal;ID3G:   9;
105224;5484;a310aa0c;Various;The Crystal Horizon - Shadows of Winter vol. 2;rock;;;2003
105225;5485;a310ab0b;Gorillaz;G Sides (Japanese);rock;rock;;2001
105226;5486;a310af0d;Swans;Children of God;rock;;;
105227;5487;a310b10c;Melissa Etheridge;Precious Pain (Boulder Colorado Oct 1 1989);rock;Rock;;1989
105228;5488;a310db1c;Prevailing Word Chorus Choir Live!, The;Living As Disciples;rock;Contemporary Christian;YEAR: 1999;1999
105229;5489;a310e00c;Band Of Gypsys;12/31/69 Fillmore East - New York City, NY;rock;Classic Rock;I found this all thanks to http://setlist.com/;1968
105230;5490;a310fa0d;David Piccioni;Azuli Presents Miami 2003 Cd.1;rock;House;YEAR: 2003;2003
105231;5491;a311050c;Disco Classics;Disco Classics;rock;Disco;ID3G:   4;
105232;5492;a3111a0d;Vanya Shtereva;In Vitro;rock;Undefined;http://vanyashtereva.sladur.com\nvanya_shtereva@abv.bg;2003
105233;5493;a311220c;DJ Satori;Tribal Mix Sessions Voì. 1;rock;Techno;YEAR: 2002;2002
105234;5494;a311420b;Deep Purple;Black Night Over Europe;rock;Hard Rock;Live In Munich 15 February 1991;1991
105235;5495;a311630b;Sting;Montreaux '91;rock;Rock;Recorded live in Montreaux July 2, 1991\nMagic Mushroom Records\nMMR-CD 9204\n;1991
105236;5496;a311740d;Various Artists;The Best Of The Sound Of Sunshine;rock;;;
105237;5497;a311851b;Various;Atlantic Rhythm & Blues (6);rock;Rock;1965-1967\nCD issued 1991, Atlantic, 7 82305-2;2002
105238;5498;a311890b;Extreme;Holland 1991;rock;;;1991
105240;5499;a312080c;Metallica;Metallica Mega Mix;rock;;;
105241;5500;a3120f0c;Depeche Mode;Music for the Masses Limited Remix Edition;rock;;;
105242;5501;a312490b;Black Sabbath;Night Terrors West Palm Beach 13-07-01;rock;Hard Rock;;2001
105243;5502;a406830d;The Fat Nuns;Rusevine;rock;Punk;Slovenian post-yugobreakup punk;
105244;5503;a4069b0c;Johnny And The Hurricanes;Johnny And The Hurricanes;rock;;;
105245;5504;a406ce10;The Subsonics;Follow Me Down;rock;;;
105246;5505;a406d80c;No Use For A Name;Leche Con Carne!;rock;Punk Rock;;
105247;5506;a407290c;The Screws;Present 12 New Hate Filled Classics;rock;Punk;;1999
105248;5507;a407580b;Y.O.G;DON SQUAD PRODUCTIONS Vol.00001;rock;Hip-Hop;;
105249;5508;a4076a0d;Earthmover;Death Carved In Every Word;rock;Hardcore;;
105250;5509;a4078a0e;Johnny & The Hurricanes;Gold;rock;;;
105251;5510;a408070b;Saves The Day;Stay What You Are;rock;Punk;Information Distributed by AzStudman;2001
105252;5511;a408170c;Richard Gotainer;Les quatre saisons;rock;;;
105253;5512;a408240c;Velocity Girl;¡Simpatico!;rock;;;
105254;5513;a408550c;Neuza;O Teu Melhor Abrigo;rock;Portuguesa;;
105255;5514;a4087b0c;Various;Super Hits of the 70' - Have a Nice Day Vol. 1;rock;Oldies;ID3G:  11;
105256;5515;a408940e;Cessna;Terminus;rock;;;
105257;5516;a408a00c;Beach Boys;Sunflower;rock;;;
105258;5517;a408a90d;Puerkoespin;Locuras Del Capital;rock;;;
105259;5518;a408ab0c;Big Star;#1 Record (20 Bit Remaster);rock;;Remastered CD released on Comet Records, Italy (cometrec@tin.it);
105260;5519;a408c30c;Various Artists;THE GREATEST Hits Of The 70's;rock;Classic Pop;;1970
105261;5520;a408cf0d;Stories;About Us;rock;Classic Rock;YEAR: 1996 ID3G: 1;1996
105262;5521;a408d00c;Various;Rediscover The 60's Disk2;rock;Rock & Roll;ID3G: 78;
105264;5522;a408ed0c;Cream;The Best;rock;Rock;;
105265;5523;a408f20d;Sludgeworth;What's This?;rock;;;
105267;5524;a409040c;Smølferne;Jul med Smølferne;rock;JuleMusik;YEAR: 1996 ID3G: 13;1996
105268;5525;a409200c;Various;Super 70's Vol. 5;rock;Classic Rock;YEAR: 1994;1994
105269;5526;a4092c0c;Ugly Kid Joe;Motel California;rock;Rock;;1996
105270;5527;a409390b;The Proxy Decoys;Some Assembly Required;rock;;;
105271;5528;a409400d;Various;Psychokiller Quést Que Cést Part Two;rock;Gothic & Punk;;
105272;5529;a4095f0e;Botellita de Jerez;La Venganza del Hijo del Guacarock;rock;;;
105273;5530;a4097c0e;Jimmy Ruffin;Son Of A Preacher Man;rock;Techno-Industrial;ID3G: 51;
105275;5531;a4099b0c;The Silos;The Silos;rock;;;
105276;5532;a4099d0c;³¯¦Ê±j;´X¤ÀÄÁªº¬ù·|;rock;Pop;;1980
105278;5533;a409f20c;Two-Bit Thief;Another Sad Story... In The Big City;rock;;;
105279;5534;a40a010b;ERA;Era;rock;Electronic;YEAR: 1996;1996
105280;5535;a40a0d0c;Roxette;Room Service;rock;Rock;;
105281;5536;a40a1c0b;Kim Boyce;This I Know;rock;Rock;;1990
105282;5537;a40a260c;BeGee;Black Gorilla Mila Tactics;rock;Gangsta Rap;YEAR: 1996;1996
105283;5538;a40a2b0c;Madness;Keep Moving;rock;Ska;YEAR: 1984;1984
105284;5539;a40a300c;Pink Floyd;The Final Cut;rock;;;
105285;5540;a40a430c;Juanes;Un Dia Normal;rock;Latin;YEAR: 2002;2002
105286;5541;a40a440b;Sheltering Sky;Hot Hazy and Human;rock;Rock;YEAR: 1992;1992
105287;5542;a40a4c0b;Scissor Sisters;Scissor Sisters;rock;Pop/Funk;;2004
105288;5543;a40a5f0b;Allegro;Allegro;rock;Metal;ID3G: 9;
105290;5544;a40a6b0d;Biohazard;New World Disorder;rock;Rock;;1999
105291;5545;a40a6f0c;Aa.Vv.;Bmg Ottobre 2003;rock;Pop;YEAR: 2003;2003
105292;5546;a40a760b;Ì·Ó½÷ë;±©·çÅ®ÉñLorelei;rock;Pop;YEAR: 1985;1985
105293;5547;a40a7a0b;Udo Lindenberg;Udopia;rock;Rock;Udo Lindenberg - Udopia;1981
105294;5548;a40a7b0d;Wilco;A.M.;rock;;;
105295;5549;a40a840e;88não!;Quanta Cerveja;rock;;;
105297;5550;a40a910c;Susanna Hoffs;When You're A Boy;rock;Pop;;
105298;5551;a40a920e;Razz;Kast Dine Hænder Op;rock;Hip-Hop;YEAR: 2003 ID3G: 7\nRecord number Universal Music UMØØØØD 067-979-2\n;2003
105299;5552;a40aa50d;Sacco  & Mancetti;Supersonic;rock;;;
105300;5553;a40aaf0c;Frank Zappa;Thing-Fish: Part 1;rock;;;
105301;5554;a40ab40b;Dust from gold;The laboratory modified perceptions;rock;Electronic;YEAR: 1998;1998
105302;5555;a40ac50d;Hulk;Hulk;rock;;;
105303;5556;a40acd0c;Tezkej Pokondr;Vic nez Gottzila;rock;Pop;ID3G: 13;
105304;5557;a40ae10d;'else;new machinegun etiquette;rock;Rock;ID3G: 17;
105305;5558;a40aed0e;The Dogs;Beware of the Dogs;rock;Rap;YEAR: 1991;1991
105306;5559;a40af70c;Organization S.F.;Savor The Flavor;rock;Alternative Metal;GENRE: Metal YEAR: 1995;1995
105307;5560;a40b000b;Bruce Springsteen;Born In The U.S.A.;rock;;;1984
105308;5561;a40b050c;Silvina Garre;Lo Mejor de Los Mejores (Emi100 Centenary Collection);rock;Musical;;
105309;5562;a40b0f0c;Martin Smith;Bitter Sun After Dark;rock;Pop;YEAR: 1990;1990
105310;5563;a40b170d;Stone Temple Pilots;Shangri-La Dee Da;rock;Rock;;2001
105311;5564;a40b1f0c;Barry & Michelle Patterson;Birth;rock;;P & C 1997\nEbenezer Music, Inc\n4700 North Beach St.\nFort Worth,;
105312;5565;a40b360d;Frank Boeijen Groep;1;rock;;;
105313;5566;a40b390b;Elvis Costello & The Attractions;Blood & Chocolate;rock;Rock;(c) 1986 CBS Inc.\n\nProduced by Nick Lowe with Colin Fairley YEA;1986
105314;5567;a40b4d0c;Eden's Poets;Garden;rock;;;
105315;5568;a40b680b;Gigi D'Alessio;Buona Vita - cd 2;rock;Pop;YEAR: 2003;2003
105316;5569;a40b6c0b;Mercy Me;...and the devil makes seven;rock;;;
105317;5570;a40b6e0b;Stan Bush;Dial 828 888-8638;rock;;;
105318;5571;a40b700c;§ù¼w°¶;¦AÄò±¡½tºë¿ï;rock;Easy Listening;;
105319;5572;a40b7d0b;Headstone Epitaph;Power Games;rock;;;
105320;5573;a40b900b;Various;Trax Sampler 058;rock;Electronic;YEAR: 2002;2002
105321;5574;a40b930c;Joe Cocker;One Night of Sin;rock;Rock;;1989
105322;5575;980bb50d,a40bb30d;Ace Of Base;Happy Nation;rock;Dance;YEAR: 1993;1993
105324;5576;a40bbb0e;Soul Coughing;Irresistible Bliss - Japanese Import - Disc 1;rock;;;
105326;5577;a40bce0c;Puhdys;Rock aus Deutschland Vol. 19 CD 1;rock;;;
105327;5578;a40c040c;Jule Neigel Band;Sphinx;rock;;;
105328;5579;a40c060c;Gary Barlow;Open Road;rock;Pop;;1997
105329;5580;a40c0a0b;Eddy Herrera;Los Hombres Calientes;rock;Latin;YEAR: 1996 ID3G: 86;1996
105330;5581;a40c0d0c;Colin Linden;When the Spirit Comes;rock;;;
105331;5582;a40c1e0c;Various Artists;Synthesizer Greats;rock;Instrumental;;
105332;5583;a40c2a0c;Leanan Sidhe;Nightmare be thy Name;rock;Metal;;2002
105333;5584;a40c2e0d;Willi Jones;Willi Jones;rock;;;
105334;5585;a40c320b;ÐíÎº;ÄÇÒ»Äê(CD2);rock;Rock;YEAR: 2002;2002
105335;5586;a40c320c;Johnny Socko;Quatro;rock;Rock;;1999
105337;5587;a40c3b0d;Puddle of Mudd;come clean;rock;Rock;YEAR: 2002 ID3G: 17;2002
105338;5588;a40c3d0c;AMARAL;Estrella de mar;rock;Pop;YEAR: 2002;2002
105339;5589;a40c490c;LUNAPOP;SQUEREZ;rock;Pop-Folk;YEAR: 2000 ID3G: 53;2000
105340;5590;a40c4c0c;Grave Digger;Knights Of The Cross;rock;Heavy Metal;YEAR: 1998;1998
105341;5591;a40c500d;Shy;Excess All Areas;rock;Hard Rock;YEAR: 1987 ID3G: 79;1987
105342;5592;a40c670c;Calla;Calla;rock;Rock;YEAR: 1999;1999
105343;5593;a40c700b;Jamiroquai;Synkronized;rock;Hip/Hop;(c)1999 Sony Music Entertainement (UK) Ltd\nS2 494517-2 (4945172000 CDE CX CB 811\n;1999
105344;5594;a40c740c;Stryper;Can't Stop The Rock: The Stryper Collection 1984-1991;rock;Rock;YEAR: 1991;1991
105345;5595;a40c7b0c;Soundgarden;Louder Than Love;rock;Rock;YEAR: 1989 ID3G: 17;1989
105346;5596;a40c7d0c;Various Artists;Modern Rock - Dance (Disc 2);rock;Rock;;1999
105347;5597;a40c8a0e;Fool's Garden;Once In A Blue Moon;rock;;;
105348;5598;8e0c9a0c,9a0c990c,a10c960c,a40c990c;Bonnie Raitt;Luck of the Draw;rock;Rock;YEAR=1991\nLABEL=Capitol\nID=C2-96111\nUPC=0 7777-96111-2 6\nSPAR;1991
105349;5599;a40c9f0d;Æàñìèí;Äîëãèå Äíè;rock;Pop;YEAR: 2000 ID3G:  13;2000
105350;5600;a40ca80c;baxendale;You Will Have Your Revenge;rock;BritPop;;1999
105351;5601;a40cc70d;Pitbull Daycare;Six Six Sex;rock;Rock;;1998
105352;5602;a40cc80d;Various;Music For Special Moments;rock;;;
105353;5603;a40cd40d;Heinrich beats the Drum;Forever in Dust;rock;;;
105354;5604;a40cd50d;? Green Fuse ?;Jam Sessions;rock;Rock;;2002
105355;5605;a40cd80d;Various Artists;1997 Grammy Nominees;rock;Rock;YEAR: 1997;1997
105356;5606;a40cdd0d;Pearl Jam;No code;rock;Rock;YEAR: 1996;1996
105357;5607;a40cde0d;U2;Hits CD-2;rock;Rock;;
105358;5608;a40cf30c;Various artists;Metal Meltdown;rock;Hard Rock;YEAR: 2001 ID3G: 79;2001
105359;5609;a40d080c;Jean-Patrick Capdevielle;Collection Or;rock;Rock;;1992
105360;5610;a40d090c;Various Artists;Last Action Hero;rock;Soundtrack;;1993
105361;5611;a40d0b0b;Moke;Moke;rock;Rock;;1998
105362;5612;a40d140e;Spanish Fly;SF: Spanish Fly;rock;;;
105364;5613;a40d210c;Pete Droge;Spacey And Shakin;rock;;;
105365;5614;a40d3d0e;JANEK LEDECKY nektery veci jsou jenom jednou;JANEK LEDECKY nektery veci jsou jenom jednou;rock;;;
105366;5615;a40d4c0d;Time Machine;Reviviscence;rock;Progressive Metal;;2004
105367;5616;a40d4e0c;A-Europa;A-Europa;rock;Pop;YEAR: 2002 ID3G: 13;2002
105368;5617;a40d510e;The Knack;Zoom;rock;;;
105369;5618;a40d850c;Various Artists;FMQB Modern-Active Rock Mix Volume 60;rock;Rock;YEAR: 2002 ID3G: 17;2002
105370;5619;a40d9f0c;Suicidal Tendencies;The Art Of Rebellion;rock;Rock;YEAR: 1992 ID3G: 17;1992
105371;5620;a40daa0e;Ridin' Thumb;Work it out;rock;Funk;YEAR: 2002;2002
105373;5621;a40ddd0c;Pearl Jam;06-14-00 Praha, Czech Republic (Side B);rock;;;2000
105374;5622;a40de30c;Varios;Mañana Cruzamos el Missouri;rock;Rock;;1997
105375;5623;a40de80d;2 Pac;Greatest Hits - vol. 2;rock;;.;
105376;5624;a40ded0d;Various Artists;76 Back Trax;rock;Rock;;2004
105377;5625;a40df10e;Paul McCartney;McCartney II;rock;Rock;Instruments and voices by Paul McCartney\n\nProduced by Paul McCartney;1980
105378;5626;a40df40d;Rush (LIVE);The Fifth Order Of Angels;rock;Rock;;1974
105379;5627;a40dfb0e;EKV;Najbolje;rock;Rock;;
105380;5628;a40e030c;DJ Screw;All Work No Play;rock;Hip-Hop;;1999
105381;5629;a40e040c;Georgia Satellites;Town & Country Club 1988;rock;Rock;YEAR: 1988;1988
105382;5630;a40e0c0c;Y&T;Ten;rock;Rock;;1990
105383;5631;a40e170d;Titan;Elevator;rock;Electronic;YEAR: 1999 ID3G:  52;1999
105384;5632;a40e1b0d;Frankie Goes To Hollywoods To Hollywood;Bang!...The Greatest Hits Of Frankie Goes To Hollywood;rock;Pop;YEAR: 1993;1993
105385;5633;a40e1b0e;Heroes de Silencio;Raresas;rock;Rock;;
105386;5634;a40e310d;Ilse de Lange;Tilburg Febr 13 2001;rock;;;
105387;5635;a40e360c;The Michael Schenker Group;Written In The Sand;rock;Hard Rock;YEAR: 1996;1996
105388;5636;a40e390b;Man;The Twang Dynasty;rock;;;
105389;5637;a40e400b;Joaquin Sabina;Nos sobran los motivos Acustico 1;rock;Rock;\nYEAR: 2000  ID3G:  17\n;2000
105390;5638;a40e5a0c;Matt Harding;sketches;rock;Rock;\nYEAR: 1999  ID3G:  17;1999
105391;5639;a40e6d0c;Iron Maiden;Killers;rock;Metal;Enhanced CD.  Reissued 1998 by Raw Power.;1981
105392;5640;a40e7e0d;Kreuzfeuer;Blut Für Blut;rock;;;
105393;5641;a40e890b;Pet Engine;Feeling Like a Hundred Bucks;rock;;Milwaukee, WI;
105395;5642;a40e980c;Route 66;Live At The Grenz´;rock;Rock;Martin laß Fett nei;1994
105396;5643;a40e9a0d;Various Artists;ã€Œæ©Ÿå‹•æˆ¦å£«ã‚¬ãƒ³ãƒ€ãƒ SEEDã€?COMPLETE BEST;rock;Anime;YEAR: 2003;2003
105397;5644;a40ea70d;Almond, Marc & the Willing Sinners;Mother Fist and Her Five Daughters;rock;;;
105398;5645;a40eb00d;Santa Esmeralda;The Best Of Santa Esmeralda;rock;Rock;;
105399;5646;a40eba0c;Sinéad O'Connor;The year of the horse;rock;Soul;ID3G:  42;
105400;5647;a40ebd0c;Fork & Spoon Raspberry;Welcome to Goober Island;rock;Pop;YEAR: 2001 ID3G: 13;2001
105402;5648;a40ec20e;Bruce Springsteen;Hard land (Live) - disc 1;rock;Rock & Roll;;1995
105404;5649;a40f110c;R. Kelly;12 Play;rock;;;
105405;5650;a40f3a0d;Lisa Stansfield;Affection;rock;Pop;;1989
105406;5651;a40f3c0c;Toshinori Yonekura;Single collection side B 1992-2001;rock;R&B;;
105407;5652;a40f560c;Michele Zarrillo;Le Occasioni dell'amore CD1;rock;Pop;;2002
105408;5653;a40f620c;Eminent Child;Into The Universe;rock;Rock;;2000
105409;5654;a40f6a0d;Jarabe De Palo;De vuelta y vuelta;rock;;;
105410;5655;a40f700c;Various Artistsan James;Bargrooves Members Only - Original Mix By Dylan James;rock;House;YEAR: 2000;2000
105411;5656;a40f810d;Title Of Record;Filter;rock;Rock;;1999
105412;5657;a40faa0c;Whigfield;Whigfield;rock;;;
105414;5658;a40feb0c;Steve Hackett;Full moon and empty skies (Disc 1);rock;Rock;;
105415;5659;a4100e1e;Xavier Naidoo;Alles Für Den Herrn cd 2;rock;A Cappella;908-66022 YEAR: 2002;2002
105416;5660;a410260b;Doors;In Concert [Disc 2];rock;Classic Rock;;1991
105417;5661;a410460c;Emperor;Live in Frostland;rock;;;
105418;5662;a4106e0b;Delerium;Poem;rock;Synthpop;Silence featuring Sarah McLachlan\nProduced by Delerium. Written by Bill Leeb/Rhys Fulber and Sarah McLachlan.\nRemixed by Airscape (Sven Maes and Johan Gielan)\nfor Johan Gielan Music Productions/Xtravagance Music Management\nRecorded at Svenson St;2001
105419;5663;a410980e;Ziff;Stories;rock;Progressive Rock;;1995
105420;5664;a410a10d;Omega;The Best Of Omega Vol.II;rock;Progressive Rock;;1979
105421;5665;a410b60d;Steve Vai;Live at Zepp Osaka 1-26-00 (disc 1);rock;Hard Rock;;2000
105422;5666;a410d30d;Various;Le Mailleur du Rock Progressif Japonais;rock;Progressive Rock;YEAR: 1998;1998
105423;5667;a410db0c;The Radiators;Work Done On Premises;rock;;;
105424;5668;a410eb1d;The Fabulous 50's & 60's;Surfin' & Cruisin';rock;Rock & Roll;YEAR: 1990;1990
105426;5669;a411250b;Pet Shop Boys;Disco 2 [Non Mixed];rock;Club;;1994
105427;5670;a411340b;EXEC;music from mind;rock;Techno;YEAR: 1996;1996
105428;5671;a4113e0c;Bigfood;Semi-Precious Metal;rock;Funk;;1990
105429;5672;a4114e1d;The Chills;Secret Box - Salvaged Bullion (Disk 2);rock;New Zealand;;2001
105430;5673;a411550c;Various Artists;Ultimix 64;rock;Dance;;
105431;5674;a411580c;Incubus;S.C.I.E.N.C.E.;rock;Rock;YEAR: 1997 ID3G:  17;1997
105432;5675;a411590b;Emerson, Lake & Palmer;The Return of the Manticore Disc 3 of 4;rock;Rock;YEAR: 1993 ID3G:  17;1993
105433;5676;a411630c;New Order;Substance 1987 (Disc 1);rock;Rock;New Order Substance 1987 - Disc 1\n\nDB Info by RuF the LiNuX SPi... <ruf;1987
105434;5677;a411720c;The Rolling Stones;Bridges To Babylon Japanese Tour;rock;Rock;;1998
105435;5678;a4118f0b;Peter Gabriel;Warming UP (Disc 2);rock;;Track 1-4\nrecorded live in Paris, September 21th, 2002\nTrack 5\nfirst off;2002
105436;5679;a4119c0c;Piero Pelù;U.D.S. - L'uomo della strada;rock;Rock;YEAR: 2002;2002
105437;5680;a411af0d;Tears For Fears;Shout;rock;;;
105438;5681;a411cc1e;The Searchers;Sugar And Spice (Mono & Stereo + Bonus Tr.);rock;;;
105440;5682;a412001b;The Chrysanthemums;Little Flecks of Foam Around Barking;rock;;;
105441;5683;a412090c;Varius Artists;PHAT Tracks No. 32;rock;Dance;;2000
105442;5684;a4123a0b;Blondie;Remixed Remade Remodeled;rock;Rock;;1995
105443;5685;a412531b;ELVIS PRESLEY;soldier boy is back;rock;Rock & Roll;;
105444;5686;a4126f0c;Nonpoint;Statement;rock;;;
105445;5687;a412900c;Tool;Dissected;rock;;;
105446;5688;a412990d;Verenas;80´s;rock;;;
105447;5689;a412bb1e;ONIX;TRIGGERNOMETRY;rock;Gangsta Rap;YEAR: 2003;2003
105448;5690;a503df0c;Decomposing Serenity-Mortuary Hacking Session;Split;rock;Death Metal;ID3G:  22;
105449;5691;a5058d0e;Pop Will Eat Itself;Now for a Feast;rock;;;
105450;5692;a505f20d;Sweet Baby;It's a Girl!;rock;Rock;Produced by Kevin Army\nOriginally released in 1989\nSweet Baby are: Dallas Denery, Richard Bucher, Sergie Loobkoff, Matt Buenrostro ID3G: 17;
105451;5693;a506670d;Prop 13;Change Is Good;rock;Punk;;1997
105452;5694;a506cc0d;Whitehurst, Logan;Mini Album of Luv;rock;Cult;Logan Whitehurst & the Junior Science Club - Wooo!;
105453;5695;a506cd0c;Hard-ons;Love is a Battlefield of Wounded Hearts;rock;Punk Rock;YEAR: 1989;1989
105454;5696;a506e50c;Adam West;Right On!;rock;Rock;;2002
105455;5697;a506f50d;Bronco Busters;Fuzz Parade;rock;;;
105456;5698;a507000d;The No One;Serving Cool Tastes;rock;Punk;;2002
105457;5699;a5070d0d;The Blow;Don't Do The Bomb Before My Moustache Comes;rock;;;
105458;5700;a507260d;Ordures Ioniques;Je M'en Viens Soûl;rock;;;
105459;5701;a507300c;Jerry Lee Lewis;Triomphes des Stars;rock;Rock & Roll;ID3G: 78;
105460;5702;a507700d;The Suicide Machines;A Match and Some Gasoline;rock;Punk;;2003
105461;5703;a507a00c;The Drugstore Cowboys;Crash & Burn;rock;Rock & Roll;;
105462;5704;a507b70d;Potatoes;This Is The Potatoes;rock;Instrumental;Laika and the Cosmonauts' guitarist's side project;
105463;5705;a507c60d;Agent Orange;Greatest and Latest;rock;;;
105464;5706;a507e80e;Various Artists;SERIE ORO Exitos de siempre 1958 - CD1;rock;rock;;
105465;5707;a508160c;The Clash;Cardiff Live 22 July 1977;rock;;;
105466;5708;a5086e0d;Gorgons;Number One;rock;Rock;;1992
105467;5709;a508800c,ab08800c;Violent Femmes;3;rock;Rock;;1988
105468;5710;a5089e0d;Six Ft Hick;Chicken;rock;Rock;YEAR: 2000;2000
105469;5711;a508c20c;Various Artists;The 70's;rock;Rock;;
105470;5712;a508ca0c;Tommy Conwell and the Young Rumblers;Guitar Trouble;rock;;;
105471;5713;a508d10c;Porretas;Ultima Generacion;rock;Rock;;1993
105472;5714;a508d50d;Josie and the Pussycats;Josie and the Pussycats Movie Soundtrack;rock;Rock;;2001
